,Ether_dst,Ether_src,IP_id,IP_len,IP_proto,IP_ttl,TCP_dataofs,TCP_dport,TCP_flags,TCP_seq,TCP_sport,TCP_window,load_len
193,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,11946.0,52.0,tcp,55.0,8.0,46108.0,FA,3415567408.0,80.0,283.0,
194,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,0.0,60.0,tcp,55.0,10.0,46109.0,SA,534666191.0,80.0,65535.0,
195,e0:55:3d:02:41:21,84:38:35:5a:70:40,26431.0,203.0,tcp,64.0,8.0,334.0,PA,3463313580.0,59554.0,9675.0,462.0
196,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,19929.0,52.0,tcp,64.0,8.0,80.0,A,2662700882.0,46108.0,1369.0,
197,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,24306.0,52.0,tcp,64.0,8.0,80.0,A,30966908.0,46109.0,1369.0,
198,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,24307.0,52.0,tcp,64.0,8.0,80.0,FA,30966908.0,46109.0,1369.0,
199,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,37180.0,60.0,tcp,64.0,10.0,80.0,S,4098640817.0,46110.0,65535.0,
200,84:38:35:5a:70:40,e0:55:3d:02:41:21,37023.0,52.0,tcp,57.0,8.0,59554.0,A,740852412.0,334.0,338.0,
201,84:38:35:5a:70:40,e0:55:3d:02:41:21,37024.0,1436.0,tcp,57.0,8.0,59554.0,A,740852412.0,334.0,338.0,4042.0
202,84:38:35:5a:70:40,e0:55:3d:02:41:21,37025.0,1436.0,tcp,57.0,8.0,59554.0,A,740853796.0,334.0,338.0,3922.0
203,84:38:35:5a:70:40,e0:55:3d:02:41:21,37026.0,72.0,tcp,57.0,8.0,59554.0,PA,740855180.0,334.0,338.0,63.0
204,84:38:35:5a:70:40,e0:55:3d:02:41:21,37027.0,1436.0,tcp,57.0,8.0,59554.0,A,740855200.0,334.0,338.0,3891.0
205,84:38:35:5a:70:40,e0:55:3d:02:41:21,37028.0,1436.0,tcp,57.0,8.0,59554.0,A,740856584.0,334.0,338.0,3997.0
206,84:38:35:5a:70:40,e0:55:3d:02:41:21,37029.0,72.0,tcp,57.0,8.0,59554.0,PA,740857968.0,334.0,338.0,60.0
207,84:38:35:5a:70:40,e0:55:3d:02:41:21,37030.0,1436.0,tcp,57.0,8.0,59554.0,A,740857988.0,334.0,338.0,3966.0
208,84:38:35:5a:70:40,e0:55:3d:02:41:21,37031.0,1436.0,tcp,57.0,8.0,59554.0,A,740859372.0,334.0,338.0,3965.0
209,84:38:35:5a:70:40,e0:55:3d:02:41:21,37032.0,1436.0,tcp,57.0,8.0,59554.0,A,740860756.0,334.0,338.0,3965.0
210,84:38:35:5a:70:40,e0:55:3d:02:41:21,37033.0,1436.0,tcp,57.0,8.0,59554.0,A,740862140.0,334.0,338.0,3981.0
211,84:38:35:5a:70:40,e0:55:3d:02:41:21,37034.0,92.0,tcp,57.0,8.0,59554.0,PA,740863524.0,334.0,338.0,107.0
212,84:38:35:5a:70:40,e0:55:3d:02:41:21,37035.0,1436.0,tcp,57.0,8.0,59554.0,A,740863564.0,334.0,338.0,4023.0
213,84:38:35:5a:70:40,e0:55:3d:02:41:21,37036.0,1436.0,tcp,57.0,8.0,59554.0,A,740864948.0,334.0,338.0,3968.0
214,84:38:35:5a:70:40,e0:55:3d:02:41:21,37037.0,1436.0,tcp,57.0,8.0,59554.0,A,740866332.0,334.0,338.0,3988.0
215,84:38:35:5a:70:40,e0:55:3d:02:41:21,37038.0,1436.0,tcp,57.0,8.0,59554.0,A,740867716.0,334.0,338.0,4019.0
216,84:38:35:5a:70:40,e0:55:3d:02:41:21,37039.0,1436.0,tcp,57.0,8.0,59554.0,A,740869100.0,334.0,338.0,3967.0
217,84:38:35:5a:70:40,e0:55:3d:02:41:21,37040.0,1436.0,tcp,57.0,8.0,59554.0,A,740870484.0,334.0,338.0,3880.0
218,84:38:35:5a:70:40,e0:55:3d:02:41:21,37041.0,1436.0,tcp,57.0,8.0,59554.0,A,740871868.0,334.0,338.0,3951.0
219,84:38:35:5a:70:40,e0:55:3d:02:41:21,37042.0,1436.0,tcp,57.0,8.0,59554.0,A,740873252.0,334.0,338.0,4036.0
220,84:38:35:5a:70:40,e0:55:3d:02:41:21,37043.0,1436.0,tcp,57.0,8.0,59554.0,A,740874636.0,334.0,338.0,3948.0
221,84:38:35:5a:70:40,e0:55:3d:02:41:21,37044.0,1436.0,tcp,57.0,8.0,59554.0,A,740876020.0,334.0,338.0,4019.0
222,84:38:35:5a:70:40,e0:55:3d:02:41:21,37045.0,1436.0,tcp,57.0,8.0,59554.0,A,740877404.0,334.0,338.0,4014.0
223,84:38:35:5a:70:40,e0:55:3d:02:41:21,37046.0,1436.0,tcp,57.0,8.0,59554.0,A,740878788.0,334.0,338.0,3927.0
224,84:38:35:5a:70:40,e0:55:3d:02:41:21,37047.0,1436.0,tcp,57.0,8.0,59554.0,A,740880172.0,334.0,338.0,3911.0
225,84:38:35:5a:70:40,e0:55:3d:02:41:21,37048.0,1436.0,tcp,57.0,8.0,59554.0,A,740881556.0,334.0,338.0,4009.0
226,84:38:35:5a:70:40,e0:55:3d:02:41:21,37049.0,1436.0,tcp,57.0,8.0,59554.0,A,740882940.0,334.0,338.0,3990.0
227,84:38:35:5a:70:40,e0:55:3d:02:41:21,37050.0,1436.0,tcp,57.0,8.0,59554.0,A,740884324.0,334.0,338.0,3961.0
228,84:38:35:5a:70:40,e0:55:3d:02:41:21,37051.0,1436.0,tcp,57.0,8.0,59554.0,A,740885708.0,334.0,338.0,3950.0
229,84:38:35:5a:70:40,e0:55:3d:02:41:21,37052.0,1436.0,tcp,57.0,8.0,59554.0,A,740887092.0,334.0,338.0,3986.0
230,84:38:35:5a:70:40,e0:55:3d:02:41:21,37053.0,1436.0,tcp,57.0,8.0,59554.0,A,740888476.0,334.0,338.0,3896.0
231,84:38:35:5a:70:40,e0:55:3d:02:41:21,37054.0,1436.0,tcp,57.0,8.0,59554.0,A,740889860.0,334.0,338.0,3987.0
232,84:38:35:5a:70:40,e0:55:3d:02:41:21,37055.0,1436.0,tcp,57.0,8.0,59554.0,A,740891244.0,334.0,338.0,3994.0
233,84:38:35:5a:70:40,e0:55:3d:02:41:21,37056.0,1436.0,tcp,57.0,8.0,59554.0,A,740892628.0,334.0,338.0,3997.0
234,84:38:35:5a:70:40,e0:55:3d:02:41:21,37057.0,1436.0,tcp,57.0,8.0,59554.0,A,740894012.0,334.0,338.0,4024.0
235,84:38:35:5a:70:40,e0:55:3d:02:41:21,37058.0,1436.0,tcp,57.0,8.0,59554.0,A,740895396.0,334.0,338.0,4039.0
236,84:38:35:5a:70:40,e0:55:3d:02:41:21,37059.0,1436.0,tcp,57.0,8.0,59554.0,A,740896780.0,334.0,338.0,3898.0
237,84:38:35:5a:70:40,e0:55:3d:02:41:21,37060.0,1436.0,tcp,57.0,8.0,59554.0,A,740898164.0,334.0,338.0,3941.0
238,84:38:35:5a:70:40,e0:55:3d:02:41:21,37061.0,1436.0,tcp,57.0,8.0,59554.0,A,740899548.0,334.0,338.0,3995.0
239,84:38:35:5a:70:40,e0:55:3d:02:41:21,37062.0,1436.0,tcp,57.0,8.0,59554.0,A,740900932.0,334.0,338.0,3845.0
240,e0:55:3d:02:41:21,84:38:35:5a:70:40,29940.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9588.0,
241,e0:55:3d:02:41:21,84:38:35:5a:70:40,51740.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9588.0,
242,e0:55:3d:02:41:21,84:38:35:5a:70:40,38227.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9675.0,
243,84:38:35:5a:70:40,e0:55:3d:02:41:21,37063.0,1436.0,tcp,57.0,8.0,59554.0,A,740902316.0,334.0,338.0,3895.0
244,84:38:35:5a:70:40,e0:55:3d:02:41:21,37064.0,1436.0,tcp,57.0,8.0,59554.0,A,740903700.0,334.0,338.0,3983.0
245,84:38:35:5a:70:40,e0:55:3d:02:41:21,37065.0,1436.0,tcp,57.0,8.0,59554.0,A,740905084.0,334.0,338.0,4053.0
246,84:38:35:5a:70:40,e0:55:3d:02:41:21,37066.0,1436.0,tcp,57.0,8.0,59554.0,A,740906468.0,334.0,338.0,3927.0
247,84:38:35:5a:70:40,e0:55:3d:02:41:21,37067.0,1436.0,tcp,57.0,8.0,59554.0,A,740907852.0,334.0,338.0,4013.0
248,84:38:35:5a:70:40,e0:55:3d:02:41:21,37068.0,818.0,tcp,57.0,8.0,59554.0,PA,740909236.0,334.0,338.0,2157.0
249,e0:55:3d:02:41:21,84:38:35:5a:70:40,4280.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9631.0,
250,e0:55:3d:02:41:21,84:38:35:5a:70:40,32542.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9544.0,
251,e0:55:3d:02:41:21,84:38:35:5a:70:40,34375.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9458.0,
252,e0:55:3d:02:41:21,84:38:35:5a:70:40,41440.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9457.0,
253,e0:55:3d:02:41:21,84:38:35:5a:70:40,43084.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9675.0,
254,e0:55:3d:02:41:21,84:38:35:5a:70:40,48561.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9545.0,
255,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,9965.0,52.0,tcp,55.0,8.0,46109.0,FA,534666192.0,80.0,283.0,
256,e0:55:3d:02:41:21,84:38:35:5a:70:40,28540.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9502.0,
257,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,0.0,60.0,tcp,55.0,10.0,46110.0,SA,1471320225.0,80.0,65535.0,
258,e0:55:3d:02:41:21,84:38:35:5a:70:40,53800.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9632.0,
259,e0:55:3d:02:41:21,84:38:35:5a:70:40,59652.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9632.0,
260,e0:55:3d:02:41:21,84:38:35:5a:70:40,47522.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9545.0,
261,e0:55:3d:02:41:21,84:38:35:5a:70:40,62579.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9675.0,
262,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,24308.0,52.0,tcp,64.0,8.0,80.0,A,30966909.0,46109.0,1369.0,
263,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,37181.0,52.0,tcp,64.0,8.0,80.0,A,4098640818.0,46110.0,1369.0,
264,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,37182.0,52.0,tcp,64.0,8.0,80.0,FA,4098640818.0,46110.0,1369.0,
265,e0:55:3d:02:41:21,84:38:35:5a:70:40,44733.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9651.0,
266,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,39031.0,71.0,udp,64.0,,,,,,,
267,84:38:35:5a:70:40,e0:55:3d:02:41:21,37069.0,205.0,tcp,57.0,8.0,59554.0,PA,740910002.0,334.0,338.0,472.0
268,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,57296.0,40.0,tcp,64.0,5.0,80.0,FA,2398468892.0,36313.0,1403.0,
269,e0:55:3d:02:41:21,84:38:35:5a:70:40,4396.0,52.0,tcp,64.0,8.0,334.0,A,3463313731.0,59554.0,9670.0,
270,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,23978.0,52.0,tcp,55.0,8.0,46110.0,FA,1471320226.0,80.0,283.0,
271,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,37183.0,52.0,tcp,64.0,8.0,80.0,A,4098640819.0,46110.0,1369.0,
272,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,31930.0,139.0,udp,56.0,,,,,,,
273,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,29841.0,60.0,tcp,64.0,10.0,80.0,S,213233154.0,38122.0,65535.0,
274,84:38:35:5a:70:40,e0:55:3d:02:41:21,52269.0,40.0,tcp,44.0,5.0,59543.0,A,3224501011.0,8080.0,64.0,
275,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,936.0,52.0,tcp,41.0,8.0,38122.0,SA,1671960428.0,80.0,65535.0,
276,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,29842.0,40.0,tcp,64.0,5.0,80.0,A,213233155.0,38122.0,1369.0,
277,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,29843.0,186.0,tcp,64.0,5.0,80.0,PA,213233155.0,38122.0,1369.0,162.0
278,e0:55:3d:02:41:21,84:38:35:5a:70:40,56228.0,52.0,tcp,64.0,8.0,334.0,FA,525020397.0,59629.0,4096.0,
279,e0:55:3d:02:41:21,84:38:35:5a:70:40,11264.0,52.0,tcp,64.0,8.0,334.0,FA,4162609129.0,59638.0,4096.0,
280,e0:55:3d:02:41:21,84:38:35:5a:70:40,24334.0,64.0,tcp,64.0,11.0,334.0,S,664425494.0,59641.0,65535.0,
281,e0:55:3d:02:41:21,84:38:35:5a:70:40,45650.0,1436.0,tcp,64.0,8.0,334.0,A,1974406774.0,59576.0,4096.0,3962.0
282,e0:55:3d:02:41:21,84:38:35:5a:70:40,64687.0,495.0,tcp,64.0,8.0,334.0,PA,1974408158.0,59576.0,4096.0,1271.0
283,e0:55:3d:02:41:21,84:38:35:5a:70:40,16070.0,1436.0,tcp,64.0,8.0,334.0,A,2777466330.0,59577.0,4096.0,3925.0
284,e0:55:3d:02:41:21,84:38:35:5a:70:40,39009.0,494.0,tcp,64.0,8.0,334.0,PA,2777467714.0,59577.0,4096.0,1265.0
285,e0:55:3d:02:41:21,84:38:35:5a:70:40,43163.0,591.0,tcp,64.0,8.0,334.0,PA,2669766687.0,59558.0,4096.0,1578.0
286,e0:55:3d:02:41:21,84:38:35:5a:70:40,19259.0,91.0,tcp,64.0,8.0,334.0,PA,2669767226.0,59558.0,4096.0,130.0
287,e0:55:3d:02:41:21,84:38:35:5a:70:40,37331.0,611.0,tcp,64.0,8.0,334.0,PA,2669767265.0,59558.0,4096.0,1618.0
288,e0:55:3d:02:41:21,84:38:35:5a:70:40,8536.0,172.0,tcp,64.0,8.0,334.0,PA,1209604246.0,59578.0,4096.0,379.0
289,e0:55:3d:02:41:21,84:38:35:5a:70:40,41174.0,98.0,tcp,64.0,8.0,334.0,PA,1209604366.0,59578.0,4096.0,140.0
290,84:38:35:5a:70:40,e0:55:3d:02:41:21,30065.0,52.0,tcp,58.0,8.0,59629.0,FA,3012823867.0,334.0,175.0,
291,84:38:35:5a:70:40,e0:55:3d:02:41:21,16964.0,60.0,tcp,243.0,10.0,59641.0,SA,2445221867.0,334.0,4380.0,
292,84:38:35:5a:70:40,e0:55:3d:02:41:21,7208.0,52.0,tcp,58.0,8.0,59638.0,FA,3601196851.0,334.0,175.0,
293,84:38:35:5a:70:40,e0:55:3d:02:41:21,60384.0,52.0,tcp,57.0,8.0,59576.0,A,3199827632.0,334.0,149.0,
294,84:38:35:5a:70:40,e0:55:3d:02:41:21,60385.0,52.0,tcp,57.0,8.0,59576.0,A,3199827632.0,334.0,154.0,
295,e0:55:3d:02:41:21,84:38:35:5a:70:40,24692.0,52.0,tcp,64.0,8.0,334.0,A,525020398.0,59629.0,4096.0,
296,e0:55:3d:02:41:21,84:38:35:5a:70:40,42699.0,52.0,tcp,64.0,8.0,334.0,A,664425495.0,59641.0,65535.0,
297,e0:55:3d:02:41:21,84:38:35:5a:70:40,1142.0,569.0,tcp,64.0,8.0,334.0,PA,664425495.0,59641.0,65535.0,1802.0
298,84:38:35:5a:70:40,e0:55:3d:02:41:21,34118.0,52.0,tcp,57.0,8.0,59577.0,A,3691381933.0,334.0,149.0,
299,e0:55:3d:02:41:21,84:38:35:5a:70:40,9428.0,52.0,tcp,64.0,8.0,334.0,A,4162609130.0,59638.0,4096.0,
300,84:38:35:5a:70:40,e0:55:3d:02:41:21,34119.0,52.0,tcp,57.0,8.0,59577.0,A,3691381933.0,334.0,154.0,
301,84:38:35:5a:70:40,e0:55:3d:02:41:21,23083.0,52.0,tcp,85.0,8.0,59558.0,A,3247088460.0,334.0,272.0,
302,84:38:35:5a:70:40,e0:55:3d:02:41:21,23084.0,117.0,tcp,85.0,8.0,59558.0,PA,3247088460.0,334.0,272.0,184.0
303,84:38:35:5a:70:40,e0:55:3d:02:41:21,23085.0,338.0,tcp,85.0,8.0,59558.0,PA,3247088525.0,334.0,272.0,805.0
304,84:38:35:5a:70:40,e0:55:3d:02:41:21,20470.0,52.0,tcp,57.0,8.0,59578.0,A,3340563823.0,334.0,59.0,
305,84:38:35:5a:70:40,e0:55:3d:02:41:21,20471.0,98.0,tcp,57.0,8.0,59578.0,PA,3340563823.0,334.0,59.0,136.0
306,84:38:35:5a:70:40,e0:55:3d:02:41:21,20472.0,227.0,tcp,57.0,8.0,59578.0,PA,3340563869.0,334.0,59.0,518.0
307,e0:55:3d:02:41:21,84:38:35:5a:70:40,50143.0,52.0,tcp,64.0,8.0,334.0,A,2669767824.0,59558.0,4093.0,
308,e0:55:3d:02:41:21,84:38:35:5a:70:40,60736.0,52.0,tcp,64.0,8.0,334.0,A,2669767824.0,59558.0,4087.0,
309,e0:55:3d:02:41:21,84:38:35:5a:70:40,36603.0,52.0,tcp,64.0,8.0,334.0,A,1209604412.0,59578.0,4094.0,
310,e0:55:3d:02:41:21,84:38:35:5a:70:40,38330.0,52.0,tcp,64.0,8.0,334.0,A,1209604412.0,59578.0,4090.0,
311,18:b4:30:0d:87:18,e0:55:3d:02:41:21,,,,,,,,,,,
312,e0:55:3d:02:41:21,84:38:35:5a:70:40,828.0,73.0,udp,64.0,,,,,,,
313,e0:55:3d:02:41:21,84:38:35:5a:70:40,26055.0,842.0,tcp,64.0,8.0,334.0,PA,4169705226.0,59559.0,4096.0,2324.0
314,e0:55:3d:02:41:21,84:38:35:5a:70:40,43934.0,98.0,tcp,64.0,8.0,334.0,PA,4169706016.0,59559.0,4096.0,153.0
315,84:38:35:5a:70:40,e0:55:3d:02:41:21,20772.0,52.0,tcp,243.0,8.0,59641.0,A,2445221868.0,334.0,4897.0,
316,84:38:35:5a:70:40,e0:55:3d:02:41:21,20786.0,217.0,tcp,243.0,8.0,59641.0,PA,2445221868.0,334.0,4897.0,513.0
317,84:38:35:5a:70:40,e0:55:3d:02:41:21,60386.0,459.0,tcp,57.0,8.0,59576.0,PA,3199827632.0,334.0,154.0,1146.0
318,e0:55:3d:02:41:21,84:38:35:5a:70:40,15094.0,738.0,tcp,64.0,8.0,334.0,PA,4169706062.0,59559.0,4096.0,1968.0
319,e0:55:3d:02:41:21,84:38:35:5a:70:40,64730.0,647.0,tcp,64.0,8.0,334.0,PA,4169706748.0,59559.0,4096.0,1687.0
320,84:38:35:5a:70:40,e0:55:3d:02:41:21,2308.0,52.0,tcp,58.0,8.0,59559.0,A,2984482375.0,334.0,774.0,
321,e0:55:3d:02:41:21,84:38:35:5a:70:40,30229.0,52.0,tcp,64.0,8.0,334.0,A,664426012.0,59641.0,65535.0,
322,84:38:35:5a:70:40,e0:55:3d:02:41:21,2309.0,52.0,tcp,58.0,8.0,59559.0,A,2984482375.0,334.0,774.0,
323,e0:55:3d:02:41:21,84:38:35:5a:70:40,59186.0,52.0,tcp,64.0,8.0,334.0,A,1974408601.0,59576.0,4083.0,
324,e0:55:3d:02:41:21,84:38:35:5a:70:40,48911.0,127.0,tcp,64.0,8.0,334.0,PA,664426012.0,59641.0,65535.0,242.0
325,84:38:35:5a:70:40,e0:55:3d:02:41:21,2310.0,98.0,tcp,58.0,8.0,59559.0,PA,2984482375.0,334.0,774.0,150.0
326,84:38:35:5a:70:40,e0:55:3d:02:41:21,34120.0,459.0,tcp,57.0,8.0,59577.0,PA,3691381933.0,334.0,154.0,1119.0
327,e0:55:3d:02:41:21,84:38:35:5a:70:40,14442.0,1500.0,tcp,64.0,8.0,334.0,A,664426087.0,59641.0,65535.0,4215.0
328,e0:55:3d:02:41:21,84:38:35:5a:70:40,53085.0,1500.0,tcp,64.0,8.0,334.0,A,664427535.0,59641.0,65535.0,4183.0
329,e0:55:3d:02:41:21,84:38:35:5a:70:40,50990.0,553.0,tcp,64.0,8.0,334.0,PA,664428983.0,59641.0,65535.0,1437.0
330,e0:55:3d:02:41:21,84:38:35:5a:70:40,8068.0,52.0,tcp,64.0,8.0,334.0,A,4169707343.0,59559.0,4094.0,
331,84:38:35:5a:70:40,e0:55:3d:02:41:21,47294.0,114.0,udp,56.0,,,,,,,
332,e0:55:3d:02:41:21,84:38:35:5a:70:40,64638.0,52.0,tcp,64.0,8.0,334.0,A,2777468156.0,59577.0,4083.0,
333,84:38:35:5a:70:40,e0:55:3d:02:41:21,21711.0,52.0,tcp,243.0,8.0,59641.0,A,2445222033.0,334.0,4972.0,
334,84:38:35:5a:70:40,e0:55:3d:02:41:21,21717.0,52.0,tcp,243.0,8.0,59641.0,A,2445222033.0,334.0,4972.0,
335,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,41476.0,40.0,tcp,233.0,5.0,38122.0,A,1671960429.0,80.0,62.0,
336,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,41477.0,396.0,tcp,233.0,5.0,38122.0,PA,1671960429.0,80.0,62.0,382.0
337,b4:7c:9c:31:b4:df,e0:55:3d:02:41:21,41478.0,459.0,tcp,233.0,5.0,38122.0,PA,1671960785.0,80.0,62.0,447.0
338,84:38:35:5a:70:40,e0:55:3d:02:41:21,2324.0,52.0,tcp,58.0,8.0,59559.0,A,2984482421.0,334.0,791.0,
339,84:38:35:5a:70:40,e0:55:3d:02:41:21,22124.0,52.0,tcp,243.0,8.0,59641.0,A,2445222033.0,334.0,7868.0,
340,84:38:35:5a:70:40,e0:55:3d:02:41:21,22125.0,52.0,tcp,243.0,8.0,59641.0,A,2445222033.0,334.0,8369.0,
341,e0:55:3d:02:41:21,84:38:35:5a:70:40,27989.0,434.0,tcp,64.0,8.0,334.0,PA,3463313731.0,59554.0,9675.0,1118.0
342,84:38:35:5a:70:40,e0:55:3d:02:41:21,22456.0,425.0,tcp,243.0,8.0,59641.0,PA,2445222033.0,334.0,8369.0,1067.0
343,e0:55:3d:02:41:21,84:38:35:5a:70:40,5378.0,1436.0,tcp,64.0,8.0,334.0,A,3463314113.0,59554.0,9675.0,3925.0
344,84:38:35:5a:70:40,e0:55:3d:02:41:21,2329.0,837.0,tcp,58.0,8.0,59559.0,PA,2984482421.0,334.0,791.0,2294.0
345,e0:55:3d:02:41:21,84:38:35:5a:70:40,17077.0,850.0,tcp,64.0,8.0,334.0,PA,3463315497.0,59554.0,9675.0,2357.0
346,e0:55:3d:02:41:21,18:b4:30:0d:87:18,,,,,,,,,,,
347,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,29844.0,40.0,tcp,64.0,5.0,80.0,A,213233301.0,38122.0,1386.0,
348,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,29845.0,40.0,tcp,64.0,5.0,80.0,A,213233301.0,38122.0,1403.0,
349,e0:55:3d:02:41:21,84:38:35:5a:70:40,55613.0,52.0,tcp,64.0,8.0,334.0,A,4169707343.0,59559.0,4071.0,
350,e0:55:3d:02:41:21,84:38:35:5a:70:40,54058.0,52.0,tcp,64.0,8.0,334.0,A,664429484.0,59641.0,65535.0,
351,e0:55:3d:02:41:21,84:38:35:5a:70:40,11331.0,98.0,tcp,64.0,8.0,334.0,PA,4169707343.0,59559.0,4096.0,155.0
352,e0:55:3d:02:41:21,78:28:ca:03:80:0c,16348.0,360.0,tcp,64.0,8.0,80.0,PA,1492502349.0,57006.0,1673.0,330.0
353,e0:55:3d:02:41:21,84:38:35:5a:70:40,38176.0,769.0,tcp,64.0,8.0,334.0,PA,4169707389.0,59559.0,4096.0,2035.0
354,84:38:35:5a:70:40,e0:55:3d:02:41:21,37070.0,52.0,tcp,57.0,8.0,59554.0,A,740910155.0,334.0,338.0,
355,84:38:35:5a:70:40,e0:55:3d:02:41:21,2336.0,817.0,tcp,58.0,8.0,59559.0,PA,2984483206.0,334.0,791.0,2221.0
356,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,10709.0,76.0,udp,64.0,,,,,,,
357,e0:55:3d:02:41:21,84:38:35:5a:70:40,40966.0,166.0,tcp,64.0,8.0,334.0,PA,3463316295.0,59554.0,9675.0,329.0
358,e0:55:3d:02:41:21,84:38:35:5a:70:40,41968.0,166.0,tcp,64.0,8.0,334.0,PA,3463316409.0,59554.0,9675.0,319.0
359,e0:55:3d:02:41:21,84:38:35:5a:70:40,44585.0,1436.0,tcp,64.0,8.0,334.0,A,3463316523.0,59554.0,9675.0,3936.0
360,e0:55:3d:02:41:21,84:38:35:5a:70:40,7345.0,661.0,tcp,64.0,8.0,334.0,PA,3463317907.0,59554.0,9675.0,1723.0
361,e0:55:3d:02:41:21,84:38:35:5a:70:40,57601.0,1436.0,tcp,64.0,8.0,334.0,A,3463318516.0,59554.0,9675.0,4039.0
362,e0:55:3d:02:41:21,84:38:35:5a:70:40,27096.0,650.0,tcp,64.0,8.0,334.0,PA,3463319900.0,59554.0,9675.0,1718.0
363,e0:55:3d:02:41:21,b4:7c:9c:31:b4:df,10710.0,76.0,udp,64.0,,,,,,,
364,e0:55:3d:02:41:21,84:38:35:5a:70:40,2950.0,52.0,tcp,64.0,8.0,334.0,A,4169708106.0,59559.0,4072.0,
365,84:38:35:5a:70:40,e0:55:3d:02:41:21,2343.0,52.0,tcp,58.0,8.0,59559.0,A,2984483971.0,334.0,800.0,
366,e0:55:3d:02:41:21,84:38:35:5a:70:40,38930.0,166.0,tcp,64.0,8.0,334.0,PA,3463320498.0,59554.0,9675.0,339.0
367,e0:55:3d:02:41:21,84:38:35:5a:70:40,37333.0,1436.0,tcp,64.0,8.0,334.0,A,3463320612.0,59554.0,9675.0,4005.0
368,e0:55:3d:02:41:21,84:38:35:5a:70:40,46504.0,209.0,tcp,64.0,8.0,334.0,PA,3463321996.0,59554.0,9675.0,449.0
369,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20959.0,611.0,tcp,57.0,8.0,57006.0,PA,1756307121.0,80.0,338.0,599.0
370,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20960.0,1436.0,tcp,57.0,8.0,57006.0,A,1756307680.0,80.0,338.0,3997.0
371,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20961.0,1436.0,tcp,57.0,8.0,57006.0,A,1756309064.0,80.0,338.0,3991.0
372,84:38:35:5a:70:40,e0:55:3d:02:41:21,37071.0,52.0,tcp,57.0,8.0,59554.0,A,740910155.0,334.0,338.0,
373,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20962.0,1436.0,tcp,57.0,8.0,57006.0,A,1756310448.0,80.0,338.0,3996.0
374,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20963.0,1436.0,tcp,57.0,8.0,57006.0,A,1756311832.0,80.0,338.0,3983.0
375,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20964.0,1436.0,tcp,57.0,8.0,57006.0,A,1756313216.0,80.0,338.0,3995.0
376,78:28:ca:03:80:0c,e0:55:3d:02:41:21,20965.0,1436.0,tcp,57.0,8.0,57006.0,A,1756314600.0,80.0,338.0,3970.0
